id,full_name,first_name,last_name,first_origin,last_origin,first_source_rank,last_source_rank,pair_type,label,rotation
full-22362,Yukio Wen,Yukio,Wen,J,C,24,62,J_C,1,
full-22363,Yukio Gu,Yukio,Gu,J,C,24,63,J_C,1,
full-22364,Yukio Qiu,Yukio,Qiu,J,C,24,64,J_C,1,
full-22365,Yukio Jia,Yukio,Jia,J,C,24,65,J_C,1,
full-22366,Yukio Xia,Yukio,Xia,J,C,24,66,J_C,1,
full-22367,Yukio Bai,Yukio,Bai,J,C,24,67,J_C,1,
full-22368,Yukio Hou,Yukio,Hou,J,C,24,68,J_C,1,
full-22369,Yukio Zou,Yukio,Zou,J,C,24,69,J_C,1,
full-22370,Yukio Xiong,Yukio,Xiong,J,C,24,70,J_C,1,
full-22371,Yukio Qin,Yukio,Qin,J,C,24,71,J_C,1,
full-22372,Yukio Ji,Yukio,Ji,J,C,24,72,J_C,1,
full-22373,Yukio Gong,Yukio,Gong,J,C,24,73,J_C,1,
full-22374,Yukio Xue,Yukio,Xue,J,C,24,74,J_C,1,
full-22375,Yukio Qi,Yukio,Qi,J,C,24,75,J_C,1,
full-22376,Yukio Lei,Yukio,Lei,J,C,24,76,J_C,1,
full-22377,Yukio Duan,Yukio,Duan,J,C,24,77,J_C,1,
full-22378,Yukio Xiang,Yukio,Xiang,J,C,24,78,J_C,1,
full-22379,Yukio Long,Yukio,Long,J,C,24,79,J_C,1,
full-22380,Yukio Mao,Yukio,Mao,J,C,24,80,J_C,1,
full-22381,Yukio Tao,Yukio,Tao,J,C,24,81,J_C,1,
full-22382,Yukio Shao,Yukio,Shao,J,C,24,82,J_C,1,
full-22383,Yukio Hao,Yukio,Hao,J,C,24,83,J_C,1,
full-22384,Yukio Lai,Yukio,Lai,J,C,24,84,J_C,1,
full-22385,Yukio Guan,Yukio,Guan,J,C,24,85,J_C,1,
full-22386,Yukio Wan,Yukio,Wan,J,C,24,86,J_C,1,
full-22387,Yukio Qian,Yukio,Qian,J,C,24,87,J_C,1,
full-22388,Yukio Hong,Yukio,Hong,J,C,24,88,J_C,1,
full-22389,Yukio Qu,Yukio,Qu,J,C,24,89,J_C,1,
full-22390,Yukio Mo,Yukio,Mo,J,C,24,90,J_C,1,
full-22391,Yukio Kong,Yukio,Kong,J,C,24,91,J_C,1,
full-22392,Yukio Lan,Yukio,Lan,J,C,24,92,J_C,1,
full-22393,Yukio Kang,Yukio,Kang,J,C,24,93,J_C,1,
full-22394,Yukio Chang,Yukio,Chang,J,C,24,94,J_C,1,
full-22395,Yukio Bao,Yukio,Bao,J,C,24,95,J_C,1,
full-22396,Yukio Ge,Yukio,Ge,J,C,24,96,J_C,1,
full-22397,Yukio Yi,Yukio,Yi,J,C,24,97,J_C,1,
full-22398,Yukio Niu,Yukio,Niu,J,C,24,98,J_C,1,
full-22399,Yukio Xing,Yukio,Xing,J,C,24,99,J_C,1,
full-22400,Yukio Zhan,Yukio,Zhan,J,C,24,100,J_C,1,
full-22401,Hideo Wang,Hideo,Wang,J,C,25,1,J_C,1,
full-22402,Hideo Li,Hideo,Li,J,C,25,2,J_C,1,
full-22403,Hideo Zhang,Hideo,Zhang,J,C,25,3,J_C,1,
full-22404,Hideo Liu,Hideo,Liu,J,C,25,4,J_C,1,
full-22405,Hideo Chen,Hideo,Chen,J,C,25,5,J_C,1,
full-22406,Hideo Yang,Hideo,Yang,J,C,25,6,J_C,1,
full-22407,Hideo Huang,Hideo,Huang,J,C,25,7,J_C,1,
full-22408,Hideo Wu,Hideo,Wu,J,C,25,8,J_C,1,
full-22409,Hideo Xu,Hideo,Xu,J,C,25,9,J_C,1,
full-22410,Hideo Zhao,Hideo,Zhao,J,C,25,10,J_C,1,
full-22411,Hideo Zhou,Hideo,Zhou,J,C,25,11,J_C,1,
full-22412,Hideo Lu,Hideo,Lu,J,C,25,12,J_C,1,
full-22413,Hideo Zhu,Hideo,Zhu,J,C,25,13,J_C,1,
full-22414,Hideo Sun,Hideo,Sun,J,C,25,14,J_C,1,
full-22415,Hideo He,Hideo,He,J,C,25,15,J_C,1,
full-22416,Hideo Ma,Hideo,Ma,J,C,25,16,J_C,1,
full-22417,Hideo Yu,Hideo,Yu,J,C,25,17,J_C,1,
full-22418,Hideo Hu,Hideo,Hu,J,C,25,18,J_C,1,
full-22419,Hideo Lin,Hideo,Lin,J,C,25,19,J_C,1,
full-22420,Hideo Jiang,Hideo,Jiang,J,C,25,20,J_C,1,
full-22421,Hideo Guo,Hideo,Guo,J,C,25,21,J_C,1,
full-22422,Hideo Luo,Hideo,Luo,J,C,25,22,J_C,1,
full-22423,Hideo Gao,Hideo,Gao,J,C,25,23,J_C,1,
full-22424,Hideo Zheng,Hideo,Zheng,J,C,25,24,J_C,1,
full-22425,Hideo Liang,Hideo,Liang,J,C,25,25,J_C,1,
full-22426,Hideo Tang,Hideo,Tang,J,C,25,26,J_C,1,
full-22427,Hideo Wei,Hideo,Wei,J,C,25,27,J_C,1,
full-22428,Hideo Shi,Hideo,Shi,J,C,25,28,J_C,1,
full-22429,Hideo Xie,Hideo,Xie,J,C,25,29,J_C,1,
full-22430,Hideo Song,Hideo,Song,J,C,25,30,J_C,1,
full-22431,Hideo Feng,Hideo,Feng,J,C,25,31,J_C,1,
full-22432,Hideo Yan,Hideo,Yan,J,C,25,32,J_C,1,
full-22433,Hideo Deng,Hideo,Deng,J,C,25,33,J_C,1,
full-22434,Hideo Han,Hideo,Han,J,C,25,34,J_C,1,
full-22435,Hideo Cao,Hideo,Cao,J,C,25,35,J_C,1,
full-22436,Hideo Tan,Hideo,Tan,J,C,25,36,J_C,1,
full-22437,Hideo Ceng,Hideo,Ceng,J,C,25,37,J_C,1,
full-22438,Hideo Peng,Hideo,Peng,J,C,25,38,J_C,1,
full-22439,Hideo Xiao,Hideo,Xiao,J,C,25,39,J_C,1,
full-22440,Hideo Yuan,Hideo,Yuan,J,C,25,40,J_C,1,
full-22441,Hideo Pan,Hideo,Pan,J,C,25,41,J_C,1,
full-22442,Hideo Cai,Hideo,Cai,J,C,25,42,J_C,1,
full-22443,Hideo Cheng,Hideo,Cheng,J,C,25,43,J_C,1,
full-22444,Hideo Fan,Hideo,Fan,J,C,25,44,J_C,1,
full-22445,Hideo Tian,Hideo,Tian,J,C,25,45,J_C,1,
full-22446,Hideo Dong,Hideo,Dong,J,C,25,46,J_C,1,
full-22447,Hideo Fu,Hideo,Fu,J,C,25,47,J_C,1,
full-22448,Hideo Ye,Hideo,Ye,J,C,25,48,J_C,1,
full-22449,Hideo Su,Hideo,Su,J,C,25,49,J_C,1,
full-22450,Hideo Du,Hideo,Du,J,C,25,50,J_C,1,
full-22451,Hideo Zhong,Hideo,Zhong,J,C,25,51,J_C,1,
full-22452,Hideo Jin,Hideo,Jin,J,C,25,52,J_C,1,
full-22453,Hideo Ding,Hideo,Ding,J,C,25,53,J_C,1,
full-22454,Hideo Yao,Hideo,Yao,J,C,25,54,J_C,1,
full-22455,Hideo Ren,Hideo,Ren,J,C,25,55,J_C,1,
full-22456,Hideo Yin,Hideo,Yin,J,C,25,56,J_C,1,
full-22457,Hideo Cui,Hideo,Cui,J,C,25,57,J_C,1,
full-22458,Hideo Liao,Hideo,Liao,J,C,25,58,J_C,1,
full-22459,Hideo Fang,Hideo,Fang,J,C,25,59,J_C,1,
full-22460,Hideo Meng,Hideo,Meng,J,C,25,60,J_C,1,
full-22461,Hideo Dai,Hideo,Dai,J,C,25,61,J_C,1,
full-22462,Hideo Wen,Hideo,Wen,J,C,25,62,J_C,1,
full-22463,Hideo Gu,Hideo,Gu,J,C,25,63,J_C,1,
full-22464,Hideo Qiu,Hideo,Qiu,J,C,25,64,J_C,1,
full-22465,Hideo Jia,Hideo,Jia,J,C,25,65,J_C,1,
full-22466,Hideo Xia,Hideo,Xia,J,C,25,66,J_C,1,
full-22467,Hideo Bai,Hideo,Bai,J,C,25,67,J_C,1,
full-22468,Hideo Hou,Hideo,Hou,J,C,25,68,J_C,1,
full-22469,Hideo Zou,Hideo,Zou,J,C,25,69,J_C,1,
full-22470,Hideo Xiong,Hideo,Xiong,J,C,25,70,J_C,1,
full-22471,Hideo Qin,Hideo,Qin,J,C,25,71,J_C,1,
full-22472,Hideo Ji,Hideo,Ji,J,C,25,72,J_C,1,
full-22473,Hideo Gong,Hideo,Gong,J,C,25,73,J_C,1,
full-22474,Hideo Xue,Hideo,Xue,J,C,25,74,J_C,1,
full-22475,Hideo Qi,Hideo,Qi,J,C,25,75,J_C,1,
full-22476,Hideo Lei,Hideo,Lei,J,C,25,76,J_C,1,
full-22477,Hideo Duan,Hideo,Duan,J,C,25,77,J_C,1,
full-22478,Hideo Xiang,Hideo,Xiang,J,C,25,78,J_C,1,
full-22479,Hideo Long,Hideo,Long,J,C,25,79,J_C,1,
full-22480,Hideo Mao,Hideo,Mao,J,C,25,80,J_C,1,
full-22481,Hideo Tao,Hideo,Tao,J,C,25,81,J_C,1,
full-22482,Hideo Shao,Hideo,Shao,J,C,25,82,J_C,1,
full-22483,Hideo Hao,Hideo,Hao,J,C,25,83,J_C,1,
full-22484,Hideo Lai,Hideo,Lai,J,C,25,84,J_C,1,
full-22485,Hideo Guan,Hideo,Guan,J,C,25,85,J_C,1,
full-22486,Hideo Wan,Hideo,Wan,J,C,25,86,J_C,1,
full-22487,Hideo Qian,Hideo,Qian,J,C,25,87,J_C,1,
full-22488,Hideo Hong,Hideo,Hong,J,C,25,88,J_C,1,
full-22489,Hideo Qu,Hideo,Qu,J,C,25,89,J_C,1,
full-22490,Hideo Mo,Hideo,Mo,J,C,25,90,J_C,1,
full-22491,Hideo Kong,Hideo,Kong,J,C,25,91,J_C,1,
full-22492,Hideo Lan,Hideo,Lan,J,C,25,92,J_C,1,
full-22493,Hideo Kang,Hideo,Kang,J,C,25,93,J_C,1,
full-22494,Hideo Chang,Hideo,Chang,J,C,25,94,J_C,1,
full-22495,Hideo Bao,Hideo,Bao,J,C,25,95,J_C,1,
full-22496,Hideo Ge,Hideo,Ge,J,C,25,96,J_C,1,
full-22497,Hideo Yi,Hideo,Yi,J,C,25,97,J_C,1,
full-22498,Hideo Niu,Hideo,Niu,J,C,25,98,J_C,1,
full-22499,Hideo Xing,Hideo,Xing,J,C,25,99,J_C,1,
full-22500,Hideo Zhan,Hideo,Zhan,J,C,25,100,J_C,1,
full-22501,Koshi Wang,Koshi,Wang,J,C,26,1,J_C,1,
full-22502,Koshi Li,Koshi,Li,J,C,26,2,J_C,1,
full-22503,Koshi Zhang,Koshi,Zhang,J,C,26,3,J_C,1,
full-22504,Koshi Liu,Koshi,Liu,J,C,26,4,J_C,1,
full-22505,Koshi Chen,Koshi,Chen,J,C,26,5,J_C,1,
full-22506,Koshi Yang,Koshi,Yang,J,C,26,6,J_C,1,
full-22507,Koshi Huang,Koshi,Huang,J,C,26,7,J_C,1,
full-22508,Koshi Wu,Koshi,Wu,J,C,26,8,J_C,1,
full-22509,Koshi Xu,Koshi,Xu,J,C,26,9,J_C,1,
full-22510,Koshi Zhao,Koshi,Zhao,J,C,26,10,J_C,1,
full-22511,Koshi Zhou,Koshi,Zhou,J,C,26,11,J_C,1,
full-22512,Koshi Lu,Koshi,Lu,J,C,26,12,J_C,1,
full-22513,Koshi Zhu,Koshi,Zhu,J,C,26,13,J_C,1,
full-22514,Koshi Sun,Koshi,Sun,J,C,26,14,J_C,1,
full-22515,Koshi He,Koshi,He,J,C,26,15,J_C,1,
full-22516,Koshi Ma,Koshi,Ma,J,C,26,16,J_C,1,
full-22517,Koshi Yu,Koshi,Yu,J,C,26,17,J_C,1,
full-22518,Koshi Hu,Koshi,Hu,J,C,26,18,J_C,1,
full-22519,Koshi Lin,Koshi,Lin,J,C,26,19,J_C,1,
full-22520,Koshi Jiang,Koshi,Jiang,J,C,26,20,J_C,1,
full-22521,Koshi Guo,Koshi,Guo,J,C,26,21,J_C,1,
full-22522,Koshi Luo,Koshi,Luo,J,C,26,22,J_C,1,
full-22523,Koshi Gao,Koshi,Gao,J,C,26,23,J_C,1,
full-22524,Koshi Zheng,Koshi,Zheng,J,C,26,24,J_C,1,
full-22525,Koshi Liang,Koshi,Liang,J,C,26,25,J_C,1,
full-22526,Koshi Tang,Koshi,Tang,J,C,26,26,J_C,1,
full-22527,Koshi Wei,Koshi,Wei,J,C,26,27,J_C,1,
full-22528,Koshi Shi,Koshi,Shi,J,C,26,28,J_C,1,
full-22529,Koshi Xie,Koshi,Xie,J,C,26,29,J_C,1,
full-22530,Koshi Song,Koshi,Song,J,C,26,30,J_C,1,
full-22531,Koshi Feng,Koshi,Feng,J,C,26,31,J_C,1,
full-22532,Koshi Yan,Koshi,Yan,J,C,26,32,J_C,1,
full-22533,Koshi Deng,Koshi,Deng,J,C,26,33,J_C,1,
full-22534,Koshi Han,Koshi,Han,J,C,26,34,J_C,1,
full-22535,Koshi Cao,Koshi,Cao,J,C,26,35,J_C,1,
full-22536,Koshi Tan,Koshi,Tan,J,C,26,36,J_C,1,
full-22537,Koshi Ceng,Koshi,Ceng,J,C,26,37,J_C,1,
full-22538,Koshi Peng,Koshi,Peng,J,C,26,38,J_C,1,
full-22539,Koshi Xiao,Koshi,Xiao,J,C,26,39,J_C,1,
full-22540,Koshi Yuan,Koshi,Yuan,J,C,26,40,J_C,1,
full-22541,Koshi Pan,Koshi,Pan,J,C,26,41,J_C,1,
full-22542,Koshi Cai,Koshi,Cai,J,C,26,42,J_C,1,
full-22543,Koshi Cheng,Koshi,Cheng,J,C,26,43,J_C,1,
full-22544,Koshi Fan,Koshi,Fan,J,C,26,44,J_C,1,
full-22545,Koshi Tian,Koshi,Tian,J,C,26,45,J_C,1,
full-22546,Koshi Dong,Koshi,Dong,J,C,26,46,J_C,1,
full-22547,Koshi Fu,Koshi,Fu,J,C,26,47,J_C,1,
full-22548,Koshi Ye,Koshi,Ye,J,C,26,48,J_C,1,
full-22549,Koshi Su,Koshi,Su,J,C,26,49,J_C,1,
full-22550,Koshi Du,Koshi,Du,J,C,26,50,J_C,1,
full-22551,Koshi Zhong,Koshi,Zhong,J,C,26,51,J_C,1,
full-22552,Koshi Jin,Koshi,Jin,J,C,26,52,J_C,1,
full-22553,Koshi Ding,Koshi,Ding,J,C,26,53,J_C,1,
full-22554,Koshi Yao,Koshi,Yao,J,C,26,54,J_C,1,
full-22555,Koshi Ren,Koshi,Ren,J,C,26,55,J_C,1,
full-22556,Koshi Yin,Koshi,Yin,J,C,26,56,J_C,1,
full-22557,Koshi Cui,Koshi,Cui,J,C,26,57,J_C,1,
full-22558,Koshi Liao,Koshi,Liao,J,C,26,58,J_C,1,
full-22559,Koshi Fang,Koshi,Fang,J,C,26,59,J_C,1,
full-22560,Koshi Meng,Koshi,Meng,J,C,26,60,J_C,1,
full-22561,Koshi Dai,Koshi,Dai,J,C,26,61,J_C,1,
full-22562,Koshi Wen,Koshi,Wen,J,C,26,62,J_C,1,
full-22563,Koshi Gu,Koshi,Gu,J,C,26,63,J_C,1,
full-22564,Koshi Qiu,Koshi,Qiu,J,C,26,64,J_C,1,
full-22565,Koshi Jia,Koshi,Jia,J,C,26,65,J_C,1,
full-22566,Koshi Xia,Koshi,Xia,J,C,26,66,J_C,1,
full-22567,Koshi Bai,Koshi,Bai,J,C,26,67,J_C,1,
full-22568,Koshi Hou,Koshi,Hou,J,C,26,68,J_C,1,
full-22569,Koshi Zou,Koshi,Zou,J,C,26,69,J_C,1,
full-22570,Koshi Xiong,Koshi,Xiong,J,C,26,70,J_C,1,
full-22571,Koshi Qin,Koshi,Qin,J,C,26,71,J_C,1,
full-22572,Koshi Ji,Koshi,Ji,J,C,26,72,J_C,1,
full-22573,Koshi Gong,Koshi,Gong,J,C,26,73,J_C,1,
full-22574,Koshi Xue,Koshi,Xue,J,C,26,74,J_C,1,
full-22575,Koshi Qi,Koshi,Qi,J,C,26,75,J_C,1,
full-22576,Koshi Lei,Koshi,Lei,J,C,26,76,J_C,1,
full-22577,Koshi Duan,Koshi,Duan,J,C,26,77,J_C,1,
full-22578,Koshi Xiang,Koshi,Xiang,J,C,26,78,J_C,1,
full-22579,Koshi Long,Koshi,Long,J,C,26,79,J_C,1,
full-22580,Koshi Mao,Koshi,Mao,J,C,26,80,J_C,1,
full-22581,Koshi Tao,Koshi,Tao,J,C,26,81,J_C,1,
full-22582,Koshi Shao,Koshi,Shao,J,C,26,82,J_C,1,
full-22583,Koshi Hao,Koshi,Hao,J,C,26,83,J_C,1,
full-22584,Koshi Lai,Koshi,Lai,J,C,26,84,J_C,1,
full-22585,Koshi Guan,Koshi,Guan,J,C,26,85,J_C,1,
full-22586,Koshi Wan,Koshi,Wan,J,C,26,86,J_C,1,
full-22587,Koshi Qian,Koshi,Qian,J,C,26,87,J_C,1,
full-22588,Koshi Hong,Koshi,Hong,J,C,26,88,J_C,1,
full-22589,Koshi Qu,Koshi,Qu,J,C,26,89,J_C,1,
full-22590,Koshi Mo,Koshi,Mo,J,C,26,90,J_C,1,
full-22591,Koshi Kong,Koshi,Kong,J,C,26,91,J_C,1,
full-22592,Koshi Lan,Koshi,Lan,J,C,26,92,J_C,1,
full-22593,Koshi Kang,Koshi,Kang,J,C,26,93,J_C,1,
full-22594,Koshi Chang,Koshi,Chang,J,C,26,94,J_C,1,
full-22595,Koshi Bao,Koshi,Bao,J,C,26,95,J_C,1,
full-22596,Koshi Ge,Koshi,Ge,J,C,26,96,J_C,1,
full-22597,Koshi Yi,Koshi,Yi,J,C,26,97,J_C,1,
full-22598,Koshi Niu,Koshi,Niu,J,C,26,98,J_C,1,
full-22599,Koshi Xing,Koshi,Xing,J,C,26,99,J_C,1,
full-22600,Koshi Zhan,Koshi,Zhan,J,C,26,100,J_C,1,
full-22601,Yasuko Wang,Yasuko,Wang,J,C,27,1,J_C,1,
full-22602,Yasuko Li,Yasuko,Li,J,C,27,2,J_C,1,
full-22603,Yasuko Zhang,Yasuko,Zhang,J,C,27,3,J_C,1,
full-22604,Yasuko Liu,Yasuko,Liu,J,C,27,4,J_C,1,
full-22605,Yasuko Chen,Yasuko,Chen,J,C,27,5,J_C,1,
full-22606,Yasuko Yang,Yasuko,Yang,J,C,27,6,J_C,1,
full-22607,Yasuko Huang,Yasuko,Huang,J,C,27,7,J_C,1,
full-22608,Yasuko Wu,Yasuko,Wu,J,C,27,8,J_C,1,
full-22609,Yasuko Xu,Yasuko,Xu,J,C,27,9,J_C,1,
full-22610,Yasuko Zhao,Yasuko,Zhao,J,C,27,10,J_C,1,
full-22611,Yasuko Zhou,Yasuko,Zhou,J,C,27,11,J_C,1,
full-22612,Yasuko Lu,Yasuko,Lu,J,C,27,12,J_C,1,
full-22613,Yasuko Zhu,Yasuko,Zhu,J,C,27,13,J_C,1,
full-22614,Yasuko Sun,Yasuko,Sun,J,C,27,14,J_C,1,
full-22615,Yasuko He,Yasuko,He,J,C,27,15,J_C,1,
full-22616,Yasuko Ma,Yasuko,Ma,J,C,27,16,J_C,1,
full-22617,Yasuko Yu,Yasuko,Yu,J,C,27,17,J_C,1,
full-22618,Yasuko Hu,Yasuko,Hu,J,C,27,18,J_C,1,
full-22619,Yasuko Lin,Yasuko,Lin,J,C,27,19,J_C,1,
full-22620,Yasuko Jiang,Yasuko,Jiang,J,C,27,20,J_C,1,
full-22621,Yasuko Guo,Yasuko,Guo,J,C,27,21,J_C,1,
full-22622,Yasuko Luo,Yasuko,Luo,J,C,27,22,J_C,1,
full-22623,Yasuko Gao,Yasuko,Gao,J,C,27,23,J_C,1,
full-22624,Yasuko Zheng,Yasuko,Zheng,J,C,27,24,J_C,1,
full-22625,Yasuko Liang,Yasuko,Liang,J,C,27,25,J_C,1,
full-22626,Yasuko Tang,Yasuko,Tang,J,C,27,26,J_C,1,
full-22627,Yasuko Wei,Yasuko,Wei,J,C,27,27,J_C,1,
full-22628,Yasuko Shi,Yasuko,Shi,J,C,27,28,J_C,1,
full-22629,Yasuko Xie,Yasuko,Xie,J,C,27,29,J_C,1,
full-22630,Yasuko Song,Yasuko,Song,J,C,27,30,J_C,1,
full-22631,Yasuko Feng,Yasuko,Feng,J,C,27,31,J_C,1,
full-22632,Yasuko Yan,Yasuko,Yan,J,C,27,32,J_C,1,
full-22633,Yasuko Deng,Yasuko,Deng,J,C,27,33,J_C,1,
full-22634,Yasuko Han,Yasuko,Han,J,C,27,34,J_C,1,
full-22635,Yasuko Cao,Yasuko,Cao,J,C,27,35,J_C,1,
full-22636,Yasuko Tan,Yasuko,Tan,J,C,27,36,J_C,1,
full-22637,Yasuko Ceng,Yasuko,Ceng,J,C,27,37,J_C,1,
full-22638,Yasuko Peng,Yasuko,Peng,J,C,27,38,J_C,1,
full-22639,Yasuko Xiao,Yasuko,Xiao,J,C,27,39,J_C,1,
full-22640,Yasuko Yuan,Yasuko,Yuan,J,C,27,40,J_C,1,
full-22641,Yasuko Pan,Yasuko,Pan,J,C,27,41,J_C,1,
full-22642,Yasuko Cai,Yasuko,Cai,J,C,27,42,J_C,1,
full-22643,Yasuko Cheng,Yasuko,Cheng,J,C,27,43,J_C,1,
full-22644,Yasuko Fan,Yasuko,Fan,J,C,27,44,J_C,1,
full-22645,Yasuko Tian,Yasuko,Tian,J,C,27,45,J_C,1,
full-22646,Yasuko Dong,Yasuko,Dong,J,C,27,46,J_C,1,
full-22647,Yasuko Fu,Yasuko,Fu,J,C,27,47,J_C,1,
full-22648,Yasuko Ye,Yasuko,Ye,J,C,27,48,J_C,1,
full-22649,Yasuko Su,Yasuko,Su,J,C,27,49,J_C,1,
full-22650,Yasuko Du,Yasuko,Du,J,C,27,50,J_C,1,
full-22651,Yasuko Zhong,Yasuko,Zhong,J,C,27,51,J_C,1,
full-22652,Yasuko Jin,Yasuko,Jin,J,C,27,52,J_C,1,
full-22653,Yasuko Ding,Yasuko,Ding,J,C,27,53,J_C,1,
full-22654,Yasuko Yao,Yasuko,Yao,J,C,27,54,J_C,1,
full-22655,Yasuko Ren,Yasuko,Ren,J,C,27,55,J_C,1,
full-22656,Yasuko Yin,Yasuko,Yin,J,C,27,56,J_C,1,
full-22657,Yasuko Cui,Yasuko,Cui,J,C,27,57,J_C,1,
full-22658,Yasuko Liao,Yasuko,Liao,J,C,27,58,J_C,1,
full-22659,Yasuko Fang,Yasuko,Fang,J,C,27,59,J_C,1,
full-22660,Yasuko Meng,Yasuko,Meng,J,C,27,60,J_C,1,
full-22661,Yasuko Dai,Yasuko,Dai,J,C,27,61,J_C,1,
full-22662,Yasuko Wen,Yasuko,Wen,J,C,27,62,J_C,1,
full-22663,Yasuko Gu,Yasuko,Gu,J,C,27,63,J_C,1,
full-22664,Yasuko Qiu,Yasuko,Qiu,J,C,27,64,J_C,1,
full-22665,Yasuko Jia,Yasuko,Jia,J,C,27,65,J_C,1,
full-22666,Yasuko Xia,Yasuko,Xia,J,C,27,66,J_C,1,
full-22667,Yasuko Bai,Yasuko,Bai,J,C,27,67,J_C,1,
full-22668,Yasuko Hou,Yasuko,Hou,J,C,27,68,J_C,1,
full-22669,Yasuko Zou,Yasuko,Zou,J,C,27,69,J_C,1,
full-22670,Yasuko Xiong,Yasuko,Xiong,J,C,27,70,J_C,1,
full-22671,Yasuko Qin,Yasuko,Qin,J,C,27,71,J_C,1,
full-22672,Yasuko Ji,Yasuko,Ji,J,C,27,72,J_C,1,
full-22673,Yasuko Gong,Yasuko,Gong,J,C,27,73,J_C,1,
full-22674,Yasuko Xue,Yasuko,Xue,J,C,27,74,J_C,1,
full-22675,Yasuko Qi,Yasuko,Qi,J,C,27,75,J_C,1,
full-22676,Yasuko Lei,Yasuko,Lei,J,C,27,76,J_C,1,
full-22677,Yasuko Duan,Yasuko,Duan,J,C,27,77,J_C,1,
full-22678,Yasuko Xiang,Yasuko,Xiang,J,C,27,78,J_C,1,
full-22679,Yasuko Long,Yasuko,Long,J,C,27,79,J_C,1,
full-22680,Yasuko Mao,Yasuko,Mao,J,C,27,80,J_C,1,
full-22681,Yasuko Tao,Yasuko,Tao,J,C,27,81,J_C,1,
full-22682,Yasuko Shao,Yasuko,Shao,J,C,27,82,J_C,1,
full-22683,Yasuko Hao,Yasuko,Hao,J,C,27,83,J_C,1,
full-22684,Yasuko Lai,Yasuko,Lai,J,C,27,84,J_C,1,
full-22685,Yasuko Guan,Yasuko,Guan,J,C,27,85,J_C,1,
full-22686,Yasuko Wan,Yasuko,Wan,J,C,27,86,J_C,1,
full-22687,Yasuko Qian,Yasuko,Qian,J,C,27,87,J_C,1,
full-22688,Yasuko Hong,Yasuko,Hong,J,C,27,88,J_C,1,
full-22689,Yasuko Qu,Yasuko,Qu,J,C,27,89,J_C,1,
full-22690,Yasuko Mo,Yasuko,Mo,J,C,27,90,J_C,1,
full-22691,Yasuko Kong,Yasuko,Kong,J,C,27,91,J_C,1,
full-22692,Yasuko Lan,Yasuko,Lan,J,C,27,92,J_C,1,
full-22693,Yasuko Kang,Yasuko,Kang,J,C,27,93,J_C,1,
full-22694,Yasuko Chang,Yasuko,Chang,J,C,27,94,J_C,1,
full-22695,Yasuko Bao,Yasuko,Bao,J,C,27,95,J_C,1,
full-22696,Yasuko Ge,Yasuko,Ge,J,C,27,96,J_C,1,
full-22697,Yasuko Yi,Yasuko,Yi,J,C,27,97,J_C,1,
full-22698,Yasuko Niu,Yasuko,Niu,J,C,27,98,J_C,1,
full-22699,Yasuko Xing,Yasuko,Xing,J,C,27,99,J_C,1,
full-22700,Yasuko Zhan,Yasuko,Zhan,J,C,27,100,J_C,1,
full-22701,Koichi Wang,Koichi,Wang,J,C,28,1,J_C,1,
full-22702,Koichi Li,Koichi,Li,J,C,28,2,J_C,1,
full-22703,Koichi Zhang,Koichi,Zhang,J,C,28,3,J_C,1,
full-22704,Koichi Liu,Koichi,Liu,J,C,28,4,J_C,1,
full-22705,Koichi Chen,Koichi,Chen,J,C,28,5,J_C,1,
full-22706,Koichi Yang,Koichi,Yang,J,C,28,6,J_C,1,
full-22707,Koichi Huang,Koichi,Huang,J,C,28,7,J_C,1,
full-22708,Koichi Wu,Koichi,Wu,J,C,28,8,J_C,1,
full-22709,Koichi Xu,Koichi,Xu,J,C,28,9,J_C,1,
full-22710,Koichi Zhao,Koichi,Zhao,J,C,28,10,J_C,1,
full-22711,Koichi Zhou,Koichi,Zhou,J,C,28,11,J_C,1,
full-22712,Koichi Lu,Koichi,Lu,J,C,28,12,J_C,1,
full-22713,Koichi Zhu,Koichi,Zhu,J,C,28,13,J_C,1,
full-22714,Koichi Sun,Koichi,Sun,J,C,28,14,J_C,1,
full-22715,Koichi He,Koichi,He,J,C,28,15,J_C,1,
full-22716,Koichi Ma,Koichi,Ma,J,C,28,16,J_C,1,
full-22717,Koichi Yu,Koichi,Yu,J,C,28,17,J_C,1,
full-22718,Koichi Hu,Koichi,Hu,J,C,28,18,J_C,1,
full-22719,Koichi Lin,Koichi,Lin,J,C,28,19,J_C,1,
full-22720,Koichi Jiang,Koichi,Jiang,J,C,28,20,J_C,1,
full-22721,Koichi Guo,Koichi,Guo,J,C,28,21,J_C,1,
full-22722,Koichi Luo,Koichi,Luo,J,C,28,22,J_C,1,
full-22723,Koichi Gao,Koichi,Gao,J,C,28,23,J_C,1,
full-22724,Koichi Zheng,Koichi,Zheng,J,C,28,24,J_C,1,
full-22725,Koichi Liang,Koichi,Liang,J,C,28,25,J_C,1,
full-22726,Koichi Tang,Koichi,Tang,J,C,28,26,J_C,1,
full-22727,Koichi Wei,Koichi,Wei,J,C,28,27,J_C,1,
full-22728,Koichi Shi,Koichi,Shi,J,C,28,28,J_C,1,
full-22729,Koichi Xie,Koichi,Xie,J,C,28,29,J_C,1,
full-22730,Koichi Song,Koichi,Song,J,C,28,30,J_C,1,
full-22731,Koichi Feng,Koichi,Feng,J,C,28,31,J_C,1,
