id,full_name,first_name,last_name,first_origin,last_origin,first_source_rank,last_source_rank,pair_type,label,rotation
core-02056,Akiko Tan,Akiko,Tan,J,C,56,36,J_C,1,0
core-02057,Shigeo Gong,Shigeo,Gong,J,C,57,73,J_C,1,0
core-02058,Susumu Zhao,Susumu,Zhao,J,C,58,10,J_C,1,0
core-02059,Etsuko Fu,Etsuko,Fu,J,C,59,47,J_C,1,0
core-02060,Akio Lai,Akio,Lai,J,C,60,84,J_C,1,0
core-02061,Shigeko Guo,Shigeko,Guo,J,C,61,21,J_C,1,0
core-02062,Isamu Liao,Isamu,Liao,J,C,62,58,J_C,1,0
core-02063,Shizue Bao,Shizue,Bao,J,C,63,95,J_C,1,0
core-02064,Kenichi Yan,Kenichi,Yan,J,C,64,32,J_C,1,0
core-02065,Masaki Zou,Masaki,Zou,J,C,65,69,J_C,1,0
core-02066,Yaeko Yang,Yaeko,Yang,J,C,66,6,J_C,1,0
core-02067,Aiko Cheng,Aiko,Cheng,J,C,67,43,J_C,1,0
core-02068,Masahiro Mao,Masahiro,Mao,J,C,68,80,J_C,1,0
core-02069,Shinichi Yu,Shinichi,Yu,J,C,69,17,J_C,1,0
core-02070,Shoichi Yao,Shoichi,Yao,J,C,70,54,J_C,1,0
core-02071,Jitsu Kong,Jitsu,Kong,J,C,71,91,J_C,1,0
core-02072,Osamu Shi,Osamu,Shi,J,C,72,28,J_C,1,0
core-02073,Tomoko Jia,Tomoko,Jia,J,C,73,65,J_C,1,0
core-02074,Sadako Li,Sadako,Li,J,C,74,2,J_C,1,0
core-02075,Masayuki Xiao,Masayuki,Xiao,J,C,75,39,J_C,1,0
core-02076,Takeo Lei,Takeo,Lei,J,C,76,76,J_C,1,0
core-02077,Takao Zhu,Takao,Zhu,J,C,77,13,J_C,1,0
core-02078,Hideko Du,Hideko,Du,J,C,78,50,J_C,1,0
core-02079,Tsutomu Qian,Tsutomu,Qian,J,C,79,87,J_C,1,0
core-02080,Makoto Zheng,Makoto,Zheng,J,C,80,24,J_C,1,0
core-02081,Yoshiaki Dai,Yoshiaki,Dai,J,C,81,61,J_C,1,0
core-02082,Yuki Niu,Yuki,Niu,J,C,82,98,J_C,1,0
core-02083,Haruko Cao,Haruko,Cao,J,C,83,35,J_C,1,0
core-02084,Ayako Ji,Ayako,Ji,J,C,84,72,J_C,1,0
core-02085,Yuji Xu,Yuji,Xu,J,C,85,9,J_C,1,0
core-02086,Kimiko Dong,Kimiko,Dong,J,C,86,46,J_C,1,0
core-02087,Asahi Hao,Asahi,Hao,J,C,87,83,J_C,1,0
core-02088,Haruo Jiang,Haruo,Jiang,J,C,88,20,J_C,1,0
core-02089,Minoru Cui,Minoru,Cui,J,C,89,57,J_C,1,0
core-02090,Atsushi Chang,Atsushi,Chang,J,C,90,94,J_C,1,0
core-02091,Kachi Feng,Kachi,Feng,J,C,91,31,J_C,1,0
core-02092,Kiyo Hou,Kiyo,Hou,J,C,92,68,J_C,1,0
core-02093,Tetsuo Chen,Tetsuo,Chen,J,C,93,5,J_C,1,0
core-02094,Yoshihiro Cai,Yoshihiro,Cai,J,C,94,42,J_C,1,0
core-02095,Kunio Long,Kunio,Long,J,C,95,79,J_C,1,0
core-02096,Yutaka Ma,Yutaka,Ma,J,C,96,16,J_C,1,0
core-02097,Taeko Ding,Taeko,Ding,J,C,97,53,J_C,1,0
core-02098,Tatsuo Mo,Tatsuo,Mo,J,C,98,90,J_C,1,0
core-02099,Tadao Wei,Tadao,Wei,J,C,99,27,J_C,1,0
core-02100,Yukie Qiu,Yukie,Qiu,J,C,100,64,J_C,1,0
core-02101,Kenji Lu,Kenji,Lu,J,C,1,12,J_C,1,1
core-02102,Hiroshi Su,Hiroshi,Su,J,C,2,49,J_C,1,1
core-02103,Shigeru Wan,Shigeru,Wan,J,C,3,86,J_C,1,1
core-02104,Sachiko Gao,Sachiko,Gao,J,C,4,23,J_C,1,1
core-02105,Masako Meng,Masako,Meng,J,C,5,60,J_C,1,1
core-02106,Katsumi Yi,Katsumi,Yi,J,C,6,97,J_C,1,1
core-02107,Yoko Han,Yoko,Han,J,C,7,34,J_C,1,1
core-02108,Michiko Qin,Michiko,Qin,J,C,8,71,J_C,1,1
core-02109,Toshio Wu,Toshio,Wu,J,C,9,8,J_C,1,1
core-02110,Yoshiko Tian,Yoshiko,Tian,J,C,10,45,J_C,1,1
core-02111,Hiromi Shao,Hiromi,Shao,J,C,11,82,J_C,1,1
core-02112,Hiroko Lin,Hiroko,Lin,J,C,12,19,J_C,1,1
core-02113,Yoshio Yin,Yoshio,Yin,J,C,13,56,J_C,1,1
core-02114,Kazuo Kang,Kazuo,Kang,J,C,14,93,J_C,1,1
core-02115,Akira Song,Akira,Song,J,C,15,30,J_C,1,1
core-02116,Keiko Bai,Keiko,Bai,J,C,16,67,J_C,1,1
core-02117,Hisako Liu,Hisako,Liu,J,C,17,4,J_C,1,1
core-02118,Yoshimi Pan,Yoshimi,Pan,J,C,18,41,J_C,1,1
core-02119,Fumiko Xiang,Fumiko,Xiang,J,C,19,78,J_C,1,1
core-02120,Masao He,Masao,He,J,C,20,15,J_C,1,1
core-02121,Toshiko Jin,Toshiko,Jin,J,C,21,52,J_C,1,1
core-02122,Kiyoshi Qu,Kiyoshi,Qu,J,C,22,89,J_C,1,1
core-02123,Takashi Tang,Takashi,Tang,J,C,23,26,J_C,1,1
core-02124,Yukio Gu,Yukio,Gu,J,C,24,63,J_C,1,1
core-02125,Hideo Zhan,Hideo,Zhan,J,C,25,100,J_C,1,1
core-02126,Koshi Ceng,Koshi,Ceng,J,C,26,37,J_C,1,1
core-02127,Yasuko Xue,Yasuko,Xue,J,C,27,74,J_C,1,1
core-02128,Koichi Zhou,Koichi,Zhou,J,C,28,11,J_C,1,1
core-02129,Reiko Ye,Reiko,Ye,J,C,29,48,J_C,1,1
core-02130,Koji Guan,Koji,Guan,J,C,30,85,J_C,1,1
core-02131,Takeshi Luo,Takeshi,Luo,J,C,31,22,J_C,1,1
core-02132,Takako Fang,Takako,Fang,J,C,32,59,J_C,1,1
core-02133,Tadashi Ge,Tadashi,Ge,J,C,33,96,J_C,1,1
core-02134,Miyoko Deng,Miyoko,Deng,J,C,34,33,J_C,1,1
core-02135,Tomiko Xiong,Tomiko,Xiong,J,C,35,70,J_C,1,1
core-02136,Emiko Huang,Emiko,Huang,J,C,36,7,J_C,1,1
core-02137,Shizuko Fan,Shizuko,Fan,J,C,37,44,J_C,1,1
core-02138,Noriko Tao,Noriko,Tao,J,C,38,81,J_C,1,1
core-02139,Yuko Hu,Yuko,Hu,J,C,39,18,J_C,1,1
core-02140,Kiyoko Ren,Kiyoko,Ren,J,C,40,55,J_C,1,1
core-02141,Ko Lan,Ko,Lan,J,C,41,92,J_C,1,1
core-02142,Nobuko Xie,Nobuko,Xie,J,C,42,29,J_C,1,1
core-02143,Mieko Xia,Mieko,Xia,J,C,43,66,J_C,1,1
core-02144,Yoshie Zhang,Yoshie,Zhang,J,C,44,3,J_C,1,1
core-02145,Shoji Yuan,Shoji,Yuan,J,C,45,40,J_C,1,1
core-02146,Masami Duan,Masami,Duan,J,C,46,77,J_C,1,1
core-02147,Teruko Sun,Teruko,Sun,J,C,47,14,J_C,1,1
core-02148,Mitsuo Zhong,Mitsuo,Zhong,J,C,48,51,J_C,1,1
core-02149,Ryoko Hong,Ryoko,Hong,J,C,49,88,J_C,1,1
core-02150,Yasuo Liang,Yasuo,Liang,J,C,50,25,J_C,1,1
core-02151,Chiyoko Wen,Chiyoko,Wen,J,C,51,62,J_C,1,1
core-02152,Kazue Xing,Kazue,Xing,J,C,52,99,J_C,1,1
core-02153,Chieko Tan,Chieko,Tan,J,C,53,36,J_C,1,1
core-02154,Sumiko Gong,Sumiko,Gong,J,C,54,73,J_C,1,1
core-02155,Hiroyuki Zhao,Hiroyuki,Zhao,J,C,55,10,J_C,1,1
core-02156,Akiko Fu,Akiko,Fu,J,C,56,47,J_C,1,1
core-02157,Shigeo Lai,Shigeo,Lai,J,C,57,84,J_C,1,1
core-02158,Susumu Guo,Susumu,Guo,J,C,58,21,J_C,1,1
core-02159,Etsuko Liao,Etsuko,Liao,J,C,59,58,J_C,1,1
core-02160,Akio Bao,Akio,Bao,J,C,60,95,J_C,1,1
core-02161,Shigeko Yan,Shigeko,Yan,J,C,61,32,J_C,1,1
core-02162,Isamu Zou,Isamu,Zou,J,C,62,69,J_C,1,1
core-02163,Shizue Yang,Shizue,Yang,J,C,63,6,J_C,1,1
core-02164,Kenichi Cheng,Kenichi,Cheng,J,C,64,43,J_C,1,1
core-02165,Masaki Mao,Masaki,Mao,J,C,65,80,J_C,1,1
core-02166,Yaeko Yu,Yaeko,Yu,J,C,66,17,J_C,1,1
core-02167,Aiko Yao,Aiko,Yao,J,C,67,54,J_C,1,1
core-02168,Masahiro Kong,Masahiro,Kong,J,C,68,91,J_C,1,1
core-02169,Shinichi Shi,Shinichi,Shi,J,C,69,28,J_C,1,1
core-02170,Shoichi Jia,Shoichi,Jia,J,C,70,65,J_C,1,1
core-02171,Jitsu Li,Jitsu,Li,J,C,71,2,J_C,1,1
core-02172,Osamu Xiao,Osamu,Xiao,J,C,72,39,J_C,1,1
core-02173,Tomoko Lei,Tomoko,Lei,J,C,73,76,J_C,1,1
core-02174,Sadako Zhu,Sadako,Zhu,J,C,74,13,J_C,1,1
core-02175,Masayuki Du,Masayuki,Du,J,C,75,50,J_C,1,1
core-02176,Takeo Qian,Takeo,Qian,J,C,76,87,J_C,1,1
core-02177,Takao Zheng,Takao,Zheng,J,C,77,24,J_C,1,1
core-02178,Hideko Dai,Hideko,Dai,J,C,78,61,J_C,1,1
core-02179,Tsutomu Niu,Tsutomu,Niu,J,C,79,98,J_C,1,1
core-02180,Makoto Cao,Makoto,Cao,J,C,80,35,J_C,1,1
core-02181,Yoshiaki Ji,Yoshiaki,Ji,J,C,81,72,J_C,1,1
core-02182,Yuki Xu,Yuki,Xu,J,C,82,9,J_C,1,1
core-02183,Haruko Dong,Haruko,Dong,J,C,83,46,J_C,1,1
core-02184,Ayako Hao,Ayako,Hao,J,C,84,83,J_C,1,1
core-02185,Yuji Jiang,Yuji,Jiang,J,C,85,20,J_C,1,1
core-02186,Kimiko Cui,Kimiko,Cui,J,C,86,57,J_C,1,1
core-02187,Asahi Chang,Asahi,Chang,J,C,87,94,J_C,1,1
core-02188,Haruo Feng,Haruo,Feng,J,C,88,31,J_C,1,1
core-02189,Minoru Hou,Minoru,Hou,J,C,89,68,J_C,1,1
core-02190,Atsushi Chen,Atsushi,Chen,J,C,90,5,J_C,1,1
core-02191,Kachi Cai,Kachi,Cai,J,C,91,42,J_C,1,1
core-02192,Kiyo Long,Kiyo,Long,J,C,92,79,J_C,1,1
core-02193,Tetsuo Ma,Tetsuo,Ma,J,C,93,16,J_C,1,1
core-02194,Yoshihiro Ding,Yoshihiro,Ding,J,C,94,53,J_C,1,1
core-02195,Kunio Mo,Kunio,Mo,J,C,95,90,J_C,1,1
core-02196,Yutaka Wei,Yutaka,Wei,J,C,96,27,J_C,1,1
core-02197,Taeko Qiu,Taeko,Qiu,J,C,97,64,J_C,1,1
core-02198,Tatsuo Wang,Tatsuo,Wang,J,C,98,1,J_C,1,1
core-02199,Tadao Peng,Tadao,Peng,J,C,99,38,J_C,1,1
core-02200,Yukie Qi,Yukie,Qi,J,C,100,75,J_C,1,1
core-02201,Kenji Gao,Kenji,Gao,J,C,1,23,J_C,1,2
core-02202,Hiroshi Meng,Hiroshi,Meng,J,C,2,60,J_C,1,2
core-02203,Shigeru Yi,Shigeru,Yi,J,C,3,97,J_C,1,2
core-02204,Sachiko Han,Sachiko,Han,J,C,4,34,J_C,1,2
core-02205,Masako Qin,Masako,Qin,J,C,5,71,J_C,1,2
core-02206,Katsumi Wu,Katsumi,Wu,J,C,6,8,J_C,1,2
core-02207,Yoko Tian,Yoko,Tian,J,C,7,45,J_C,1,2
core-02208,Michiko Shao,Michiko,Shao,J,C,8,82,J_C,1,2
core-02209,Toshio Lin,Toshio,Lin,J,C,9,19,J_C,1,2
core-02210,Yoshiko Yin,Yoshiko,Yin,J,C,10,56,J_C,1,2
core-02211,Hiromi Kang,Hiromi,Kang,J,C,11,93,J_C,1,2
core-02212,Hiroko Song,Hiroko,Song,J,C,12,30,J_C,1,2
core-02213,Yoshio Bai,Yoshio,Bai,J,C,13,67,J_C,1,2
core-02214,Kazuo Liu,Kazuo,Liu,J,C,14,4,J_C,1,2
core-02215,Akira Pan,Akira,Pan,J,C,15,41,J_C,1,2
core-02216,Keiko Xiang,Keiko,Xiang,J,C,16,78,J_C,1,2
core-02217,Hisako He,Hisako,He,J,C,17,15,J_C,1,2
core-02218,Yoshimi Jin,Yoshimi,Jin,J,C,18,52,J_C,1,2
core-02219,Fumiko Qu,Fumiko,Qu,J,C,19,89,J_C,1,2
core-02220,Masao Tang,Masao,Tang,J,C,20,26,J_C,1,2
core-02221,Toshiko Gu,Toshiko,Gu,J,C,21,63,J_C,1,2
core-02222,Kiyoshi Zhan,Kiyoshi,Zhan,J,C,22,100,J_C,1,2
core-02223,Takashi Ceng,Takashi,Ceng,J,C,23,37,J_C,1,2
core-02224,Yukio Xue,Yukio,Xue,J,C,24,74,J_C,1,2
core-02225,Hideo Zhou,Hideo,Zhou,J,C,25,11,J_C,1,2
core-02226,Koshi Ye,Koshi,Ye,J,C,26,48,J_C,1,2
core-02227,Yasuko Guan,Yasuko,Guan,J,C,27,85,J_C,1,2
core-02228,Koichi Luo,Koichi,Luo,J,C,28,22,J_C,1,2
core-02229,Reiko Fang,Reiko,Fang,J,C,29,59,J_C,1,2
core-02230,Koji Ge,Koji,Ge,J,C,30,96,J_C,1,2
core-02231,Takeshi Deng,Takeshi,Deng,J,C,31,33,J_C,1,2
core-02232,Takako Xiong,Takako,Xiong,J,C,32,70,J_C,1,2
core-02233,Tadashi Huang,Tadashi,Huang,J,C,33,7,J_C,1,2
core-02234,Miyoko Fan,Miyoko,Fan,J,C,34,44,J_C,1,2
core-02235,Tomiko Tao,Tomiko,Tao,J,C,35,81,J_C,1,2
core-02236,Emiko Hu,Emiko,Hu,J,C,36,18,J_C,1,2
core-02237,Shizuko Ren,Shizuko,Ren,J,C,37,55,J_C,1,2
core-02238,Noriko Lan,Noriko,Lan,J,C,38,92,J_C,1,2
core-02239,Yuko Xie,Yuko,Xie,J,C,39,29,J_C,1,2
core-02240,Kiyoko Xia,Kiyoko,Xia,J,C,40,66,J_C,1,2
core-02241,Ko Zhang,Ko,Zhang,J,C,41,3,J_C,1,2
core-02242,Nobuko Yuan,Nobuko,Yuan,J,C,42,40,J_C,1,2
core-02243,Mieko Duan,Mieko,Duan,J,C,43,77,J_C,1,2
core-02244,Yoshie Sun,Yoshie,Sun,J,C,44,14,J_C,1,2
core-02245,Shoji Zhong,Shoji,Zhong,J,C,45,51,J_C,1,2
core-02246,Masami Hong,Masami,Hong,J,C,46,88,J_C,1,2
core-02247,Teruko Liang,Teruko,Liang,J,C,47,25,J_C,1,2
core-02248,Mitsuo Wen,Mitsuo,Wen,J,C,48,62,J_C,1,2
core-02249,Ryoko Xing,Ryoko,Xing,J,C,49,99,J_C,1,2
core-02250,Yasuo Tan,Yasuo,Tan,J,C,50,36,J_C,1,2
core-02251,Chiyoko Gong,Chiyoko,Gong,J,C,51,73,J_C,1,2
core-02252,Kazue Zhao,Kazue,Zhao,J,C,52,10,J_C,1,2
core-02253,Chieko Fu,Chieko,Fu,J,C,53,47,J_C,1,2
core-02254,Sumiko Lai,Sumiko,Lai,J,C,54,84,J_C,1,2
core-02255,Hiroyuki Guo,Hiroyuki,Guo,J,C,55,21,J_C,1,2
core-02256,Akiko Liao,Akiko,Liao,J,C,56,58,J_C,1,2
core-02257,Shigeo Bao,Shigeo,Bao,J,C,57,95,J_C,1,2
core-02258,Susumu Yan,Susumu,Yan,J,C,58,32,J_C,1,2
core-02259,Etsuko Zou,Etsuko,Zou,J,C,59,69,J_C,1,2
core-02260,Akio Yang,Akio,Yang,J,C,60,6,J_C,1,2
core-02261,Shigeko Cheng,Shigeko,Cheng,J,C,61,43,J_C,1,2
core-02262,Isamu Mao,Isamu,Mao,J,C,62,80,J_C,1,2
core-02263,Shizue Yu,Shizue,Yu,J,C,63,17,J_C,1,2
core-02264,Kenichi Yao,Kenichi,Yao,J,C,64,54,J_C,1,2
core-02265,Masaki Kong,Masaki,Kong,J,C,65,91,J_C,1,2
core-02266,Yaeko Shi,Yaeko,Shi,J,C,66,28,J_C,1,2
core-02267,Aiko Jia,Aiko,Jia,J,C,67,65,J_C,1,2
core-02268,Masahiro Li,Masahiro,Li,J,C,68,2,J_C,1,2
core-02269,Shinichi Xiao,Shinichi,Xiao,J,C,69,39,J_C,1,2
core-02270,Shoichi Lei,Shoichi,Lei,J,C,70,76,J_C,1,2
core-02271,Jitsu Zhu,Jitsu,Zhu,J,C,71,13,J_C,1,2
core-02272,Osamu Du,Osamu,Du,J,C,72,50,J_C,1,2
core-02273,Tomoko Qian,Tomoko,Qian,J,C,73,87,J_C,1,2
core-02274,Sadako Zheng,Sadako,Zheng,J,C,74,24,J_C,1,2
core-02275,Masayuki Dai,Masayuki,Dai,J,C,75,61,J_C,1,2
core-02276,Takeo Niu,Takeo,Niu,J,C,76,98,J_C,1,2
core-02277,Takao Cao,Takao,Cao,J,C,77,35,J_C,1,2
core-02278,Hideko Ji,Hideko,Ji,J,C,78,72,J_C,1,2
core-02279,Tsutomu Xu,Tsutomu,Xu,J,C,79,9,J_C,1,2
core-02280,Makoto Dong,Makoto,Dong,J,C,80,46,J_C,1,2
core-02281,Yoshiaki Hao,Yoshiaki,Hao,J,C,81,83,J_C,1,2
core-02282,Yuki Jiang,Yuki,Jiang,J,C,82,20,J_C,1,2
core-02283,Haruko Cui,Haruko,Cui,J,C,83,57,J_C,1,2
core-02284,Ayako Chang,Ayako,Chang,J,C,84,94,J_C,1,2
core-02285,Yuji Feng,Yuji,Feng,J,C,85,31,J_C,1,2
core-02286,Kimiko Hou,Kimiko,Hou,J,C,86,68,J_C,1,2
core-02287,Asahi Chen,Asahi,Chen,J,C,87,5,J_C,1,2
core-02288,Haruo Cai,Haruo,Cai,J,C,88,42,J_C,1,2
core-02289,Minoru Long,Minoru,Long,J,C,89,79,J_C,1,2
core-02290,Atsushi Ma,Atsushi,Ma,J,C,90,16,J_C,1,2
core-02291,Kachi Ding,Kachi,Ding,J,C,91,53,J_C,1,2
core-02292,Kiyo Mo,Kiyo,Mo,J,C,92,90,J_C,1,2
core-02293,Tetsuo Wei,Tetsuo,Wei,J,C,93,27,J_C,1,2
core-02294,Yoshihiro Qiu,Yoshihiro,Qiu,J,C,94,64,J_C,1,2
core-02295,Kunio Wang,Kunio,Wang,J,C,95,1,J_C,1,2
core-02296,Yutaka Peng,Yutaka,Peng,J,C,96,38,J_C,1,2
core-02297,Taeko Qi,Taeko,Qi,J,C,97,75,J_C,1,2
core-02298,Tatsuo Lu,Tatsuo,Lu,J,C,98,12,J_C,1,2
core-02299,Tadao Su,Tadao,Su,J,C,99,49,J_C,1,2
core-02300,Yukie Wan,Yukie,Wan,J,C,100,86,J_C,1,2
core-02301,Kenji Han,Kenji,Han,J,C,1,34,J_C,1,3
core-02302,Hiroshi Qin,Hiroshi,Qin,J,C,2,71,J_C,1,3
core-02303,Shigeru Wu,Shigeru,Wu,J,C,3,8,J_C,1,3
core-02304,Sachiko Tian,Sachiko,Tian,J,C,4,45,J_C,1,3
core-02305,Masako Shao,Masako,Shao,J,C,5,82,J_C,1,3
core-02306,Katsumi Lin,Katsumi,Lin,J,C,6,19,J_C,1,3
core-02307,Yoko Yin,Yoko,Yin,J,C,7,56,J_C,1,3
core-02308,Michiko Kang,Michiko,Kang,J,C,8,93,J_C,1,3
core-02309,Toshio Song,Toshio,Song,J,C,9,30,J_C,1,3
core-02310,Yoshiko Bai,Yoshiko,Bai,J,C,10,67,J_C,1,3
core-02311,Hiromi Liu,Hiromi,Liu,J,C,11,4,J_C,1,3
core-02312,Hiroko Pan,Hiroko,Pan,J,C,12,41,J_C,1,3
core-02313,Yoshio Xiang,Yoshio,Xiang,J,C,13,78,J_C,1,3
core-02314,Kazuo He,Kazuo,He,J,C,14,15,J_C,1,3
core-02315,Akira Jin,Akira,Jin,J,C,15,52,J_C,1,3
core-02316,Keiko Qu,Keiko,Qu,J,C,16,89,J_C,1,3
core-02317,Hisako Tang,Hisako,Tang,J,C,17,26,J_C,1,3
core-02318,Yoshimi Gu,Yoshimi,Gu,J,C,18,63,J_C,1,3
core-02319,Fumiko Zhan,Fumiko,Zhan,J,C,19,100,J_C,1,3
core-02320,Masao Ceng,Masao,Ceng,J,C,20,37,J_C,1,3
core-02321,Toshiko Xue,Toshiko,Xue,J,C,21,74,J_C,1,3
core-02322,Kiyoshi Zhou,Kiyoshi,Zhou,J,C,22,11,J_C,1,3
core-02323,Takashi Ye,Takashi,Ye,J,C,23,48,J_C,1,3
core-02324,Yukio Guan,Yukio,Guan,J,C,24,85,J_C,1,3
core-02325,Hideo Luo,Hideo,Luo,J,C,25,22,J_C,1,3
core-02326,Koshi Fang,Koshi,Fang,J,C,26,59,J_C,1,3
core-02327,Yasuko Ge,Yasuko,Ge,J,C,27,96,J_C,1,3
core-02328,Koichi Deng,Koichi,Deng,J,C,28,33,J_C,1,3
core-02329,Reiko Xiong,Reiko,Xiong,J,C,29,70,J_C,1,3
core-02330,Koji Huang,Koji,Huang,J,C,30,7,J_C,1,3
core-02331,Takeshi Fan,Takeshi,Fan,J,C,31,44,J_C,1,3
core-02332,Takako Tao,Takako,Tao,J,C,32,81,J_C,1,3
core-02333,Tadashi Hu,Tadashi,Hu,J,C,33,18,J_C,1,3
core-02334,Miyoko Ren,Miyoko,Ren,J,C,34,55,J_C,1,3
core-02335,Tomiko Lan,Tomiko,Lan,J,C,35,92,J_C,1,3
core-02336,Emiko Xie,Emiko,Xie,J,C,36,29,J_C,1,3
core-02337,Shizuko Xia,Shizuko,Xia,J,C,37,66,J_C,1,3
core-02338,Noriko Zhang,Noriko,Zhang,J,C,38,3,J_C,1,3
core-02339,Yuko Yuan,Yuko,Yuan,J,C,39,40,J_C,1,3
core-02340,Kiyoko Duan,Kiyoko,Duan,J,C,40,77,J_C,1,3
core-02341,Ko Sun,Ko,Sun,J,C,41,14,J_C,1,3
core-02342,Nobuko Zhong,Nobuko,Zhong,J,C,42,51,J_C,1,3
core-02343,Mieko Hong,Mieko,Hong,J,C,43,88,J_C,1,3
core-02344,Yoshie Liang,Yoshie,Liang,J,C,44,25,J_C,1,3
core-02345,Shoji Wen,Shoji,Wen,J,C,45,62,J_C,1,3
core-02346,Masami Xing,Masami,Xing,J,C,46,99,J_C,1,3
core-02347,Teruko Tan,Teruko,Tan,J,C,47,36,J_C,1,3
core-02348,Mitsuo Gong,Mitsuo,Gong,J,C,48,73,J_C,1,3
core-02349,Ryoko Zhao,Ryoko,Zhao,J,C,49,10,J_C,1,3
core-02350,Yasuo Fu,Yasuo,Fu,J,C,50,47,J_C,1,3
core-02351,Chiyoko Lai,Chiyoko,Lai,J,C,51,84,J_C,1,3
core-02352,Kazue Guo,Kazue,Guo,J,C,52,21,J_C,1,3
core-02353,Chieko Liao,Chieko,Liao,J,C,53,58,J_C,1,3
core-02354,Sumiko Bao,Sumiko,Bao,J,C,54,95,J_C,1,3
core-02355,Hiroyuki Yan,Hiroyuki,Yan,J,C,55,32,J_C,1,3
core-02356,Akiko Zou,Akiko,Zou,J,C,56,69,J_C,1,3
core-02357,Shigeo Yang,Shigeo,Yang,J,C,57,6,J_C,1,3
core-02358,Susumu Cheng,Susumu,Cheng,J,C,58,43,J_C,1,3
core-02359,Etsuko Mao,Etsuko,Mao,J,C,59,80,J_C,1,3
core-02360,Akio Yu,Akio,Yu,J,C,60,17,J_C,1,3
core-02361,Shigeko Yao,Shigeko,Yao,J,C,61,54,J_C,1,3
core-02362,Isamu Kong,Isamu,Kong,J,C,62,91,J_C,1,3
core-02363,Shizue Shi,Shizue,Shi,J,C,63,28,J_C,1,3
core-02364,Kenichi Jia,Kenichi,Jia,J,C,64,65,J_C,1,3
core-02365,Masaki Li,Masaki,Li,J,C,65,2,J_C,1,3
core-02366,Yaeko Xiao,Yaeko,Xiao,J,C,66,39,J_C,1,3
core-02367,Aiko Lei,Aiko,Lei,J,C,67,76,J_C,1,3
core-02368,Masahiro Zhu,Masahiro,Zhu,J,C,68,13,J_C,1,3
core-02369,Shinichi Du,Shinichi,Du,J,C,69,50,J_C,1,3
core-02370,Shoichi Qian,Shoichi,Qian,J,C,70,87,J_C,1,3
core-02371,Jitsu Zheng,Jitsu,Zheng,J,C,71,24,J_C,1,3
core-02372,Osamu Dai,Osamu,Dai,J,C,72,61,J_C,1,3
core-02373,Tomoko Niu,Tomoko,Niu,J,C,73,98,J_C,1,3
core-02374,Sadako Cao,Sadako,Cao,J,C,74,35,J_C,1,3
core-02375,Masayuki Ji,Masayuki,Ji,J,C,75,72,J_C,1,3
core-02376,Takeo Xu,Takeo,Xu,J,C,76,9,J_C,1,3
core-02377,Takao Dong,Takao,Dong,J,C,77,46,J_C,1,3
core-02378,Hideko Hao,Hideko,Hao,J,C,78,83,J_C,1,3
core-02379,Tsutomu Jiang,Tsutomu,Jiang,J,C,79,20,J_C,1,3
core-02380,Makoto Cui,Makoto,Cui,J,C,80,57,J_C,1,3
core-02381,Yoshiaki Chang,Yoshiaki,Chang,J,C,81,94,J_C,1,3
core-02382,Yuki Feng,Yuki,Feng,J,C,82,31,J_C,1,3
core-02383,Haruko Hou,Haruko,Hou,J,C,83,68,J_C,1,3
core-02384,Ayako Chen,Ayako,Chen,J,C,84,5,J_C,1,3
core-02385,Yuji Cai,Yuji,Cai,J,C,85,42,J_C,1,3
core-02386,Kimiko Long,Kimiko,Long,J,C,86,79,J_C,1,3
core-02387,Asahi Ma,Asahi,Ma,J,C,87,16,J_C,1,3
core-02388,Haruo Ding,Haruo,Ding,J,C,88,53,J_C,1,3
core-02389,Minoru Mo,Minoru,Mo,J,C,89,90,J_C,1,3
core-02390,Atsushi Wei,Atsushi,Wei,J,C,90,27,J_C,1,3
core-02391,Kachi Qiu,Kachi,Qiu,J,C,91,64,J_C,1,3
core-02392,Kiyo Wang,Kiyo,Wang,J,C,92,1,J_C,1,3
core-02393,Tetsuo Peng,Tetsuo,Peng,J,C,93,38,J_C,1,3
core-02394,Yoshihiro Qi,Yoshihiro,Qi,J,C,94,75,J_C,1,3
core-02395,Kunio Lu,Kunio,Lu,J,C,95,12,J_C,1,3
core-02396,Yutaka Su,Yutaka,Su,J,C,96,49,J_C,1,3
core-02397,Taeko Wan,Taeko,Wan,J,C,97,86,J_C,1,3
core-02398,Tatsuo Gao,Tatsuo,Gao,J,C,98,23,J_C,1,3
core-02399,Tadao Meng,Tadao,Meng,J,C,99,60,J_C,1,3
core-02400,Yukie Yi,Yukie,Yi,J,C,100,97,J_C,1,3
core-02401,Kenji Tian,Kenji,Tian,J,C,1,45,J_C,1,4
core-02402,Hiroshi Shao,Hiroshi,Shao,J,C,2,82,J_C,1,4
core-02403,Shigeru Lin,Shigeru,Lin,J,C,3,19,J_C,1,4
core-02404,Sachiko Yin,Sachiko,Yin,J,C,4,56,J_C,1,4
core-02405,Masako Kang,Masako,Kang,J,C,5,93,J_C,1,4
core-02406,Katsumi Song,Katsumi,Song,J,C,6,30,J_C,1,4
core-02407,Yoko Bai,Yoko,Bai,J,C,7,67,J_C,1,4
core-02408,Michiko Liu,Michiko,Liu,J,C,8,4,J_C,1,4
core-02409,Toshio Pan,Toshio,Pan,J,C,9,41,J_C,1,4
core-02410,Yoshiko Xiang,Yoshiko,Xiang,J,C,10,78,J_C,1,4
